UDI,Product ID,Type,air_temperature,process_temperature,rotational_speed,Torque,tool_wear,machine_failure,tool_wear_failure,heat_dissipation_failure,PWF_power_failure,OSF_overstrain_failure,RNF_random_failure,date
4970,L52149,L,303.9,312.7,1528,38.4,177,0,0,0,0,0,0,01/09/2022
4971,L52150,L,303.8,312.6,1565,36.0,179,0,0,0,0,0,0,02/09/2022
4972,L52151,L,303.8,312.7,1838,27.8,181,0,0,0,0,0,0,03/09/2022
4973,H34386,H,303.8,312.6,1811,24.9,183,0,0,0,0,0,0,04/09/2022
4974,L52153,L,303.8,312.7,1461,38.2,188,0,0,0,0,0,0,05/09/2022
4975,L52154,L,303.8,312.7,1414,41.7,190,0,0,0,0,0,0,06/09/2022
4976,L52155,L,303.7,312.7,1426,45.5,192,0,0,0,0,0,0,07/09/2022
4977,L52156,L,303.7,312.7,1359,56.8,194,1,0,0,0,1,0,08/09/2022
4978,L52157,L,303.7,312.7,1540,44.8,196,0,0,0,0,0,0,09/09/2022
4979,L52158,L,303.6,312.7,1429,47.7,198,0,0,0,0,0,0,10/09/2022
4980,M19839,M,303.7,312.7,1612,36.3,200,0,0,0,0,0,0,11/09/2022
4981,M19840,M,303.7,312.8,1685,31.8,203,0,0,0,0,0,0,12/09/2022
4982,M19841,M,303.7,312.8,1558,37.7,206,0,0,0,0,0,0,13/09/2022
4983,L52162,L,303.7,313.0,1811,24.3,209,0,0,0,0,0,0,14/09/2022
4984,L52163,L,303.8,313.1,1869,25.8,211,0,0,0,0,0,0,15/09/2022
4985,L52164,L,303.8,313.1,1256,58.7,213,1,0,0,0,1,0,16/09/2022
4986,M19845,M,303.8,313.0,1789,23.5,215,0,0,0,0,0,0,17/09/2022
4987,L52166,L,303.7,312.9,1502,40.5,0,0,0,0,0,0,0,18/09/2022
4988,M19847,M,303.7,313.0,1303,54.4,2,0,0,0,0,0,0,19/09/2022
4989,L52168,L,303.8,313.1,2497,13.0,5,1,0,0,1,0,0,20/09/2022
4990,L52169,L,303.9,313.2,1499,37.4,7,0,0,0,0,0,0,21/09/2022
4991,L52170,L,303.9,313.2,1393,46.5,9,0,0,0,0,0,0,22/09/2022
4992,M19851,M,303.9,313.0,1475,41.0,11,0,0,0,0,0,0,23/09/2022
4993,L52172,L,303.8,312.9,1573,34.6,14,0,0,0,0,0,0,24/09/2022
4994,L52173,L,303.8,312.9,1819,23.7,16,0,0,0,0,0,0,25/09/2022
4995,M19854,M,303.5,312.6,1642,29.4,18,0,0,0,0,0,0,26/09/2022
4996,L52175,L,303.6,312.6,1540,39.8,21,0,0,0,0,0,0,27/09/2022
4997,M19856,M,303.6,312.8,1400,43.2,23,0,0,0,0,0,0,28/09/2022
4998,M19857,M,303.6,312.8,2659,11.4,26,1,0,0,1,0,0,29/09/2022
4999,M19858,M,303.6,312.8,1825,25.2,29,0,0,0,0,0,0,30/09/2022
5000,M19859,M,303.7,312.9,1532,41.3,32,0,0,0,0,0,0,01/10/2022
5001,L52180,L,303.7,312.8,1832,23.6,35,0,0,0,0,0,0,02/10/2022
5002,M19861,M,303.6,312.7,2174,17.6,37,0,0,0,0,0,0,03/10/2022
5003,L52182,L,303.7,312.8,1627,31.7,40,0,0,0,0,0,0,04/10/2022
5004,L52183,L,303.7,312.8,1437,51.3,42,0,0,0,0,0,0,05/10/2022
5005,L52184,L,303.7,312.8,1364,46.3,44,0,0,0,0,0,0,06/10/2022
5006,M19865,M,303.7,312.9,1444,52.7,46,0,0,0,0,0,0,07/10/2022
5007,M19866,M,303.7,312.8,1366,47.3,49,0,0,0,0,0,0,08/10/2022
5008,L52187,L,303.8,312.9,1442,48.3,52,0,0,0,0,0,0,09/10/2022
5009,H34422,H,303.7,312.8,1488,42.8,54,0,0,0,0,0,0,10/10/2022
5010,L52189,L,303.7,312.8,1523,40.7,59,0,0,0,0,0,0,11/10/2022
5011,L52190,L,303.7,312.8,1543,38.3,61,0,0,0,0,0,0,12/10/2022
5012,M19871,M,303.7,312.8,1634,33.8,63,0,0,0,0,0,0,13/10/2022
5013,M19872,M,303.8,312.9,1815,27.8,66,0,0,0,0,0,0,14/10/2022
5014,M19873,M,303.8,312.9,1594,35.2,69,0,0,0,0,0,0,15/10/2022
5015,L52194,L,303.8,313.0,1452,38.6,72,0,0,0,0,0,0,16/10/2022
5016,L52195,L,303.9,313.0,1759,28.4,74,0,0,0,0,0,0,17/10/2022
5017,L52196,L,303.9,313.0,1408,47.5,76,0,0,0,0,0,0,18/10/2022
5018,L52197,L,303.9,313.0,1483,45.0,78,0,0,0,0,0,0,19/10/2022
5019,M19878,M,303.9,313.0,1620,36.6,80,0,0,0,0,0,0,20/10/2022
5020,M19879,M,304.0,313.1,1466,39.5,83,0,0,0,0,0,0,21/10/2022
5021,L52200,L,304.1,313.1,1556,36.3,86,0,0,0,0,0,0,22/10/2022
5022,L52201,L,304.0,313.0,1350,61.1,88,0,0,0,0,0,0,23/10/2022
5023,L52202,L,304.0,313.1,1404,47.1,90,0,0,0,0,0,0,24/10/2022
5024,M19883,M,304.0,313.0,1575,34.5,92,0,0,0,0,0,0,25/10/2022
5025,L52204,L,303.9,313.1,1639,29.0,95,0,0,0,0,0,0,26/10/2022
5026,M19885,M,303.9,313.1,1473,42.8,97,0,0,0,0,0,0,27/10/2022
5027,L52206,L,303.9,313.2,1481,40.0,100,0,0,0,0,0,0,28/10/2022
5028,L52207,L,304.0,313.3,1294,54.6,102,0,0,0,0,0,0,29/10/2022
5029,M19888,M,303.9,313.2,1630,29.3,104,0,0,0,0,0,0,30/10/2022
5030,M19889,M,303.9,313.2,1624,39.8,107,0,0,0,0,0,0,31/10/2022
5031,M19890,M,303.9,313.1,1437,48.3,110,0,0,0,0,0,0,01/11/2022
5032,M19891,M,303.8,313.0,1514,45.0,113,0,0,0,0,0,0,02/11/2022
5033,M19892,M,304.0,313.1,1694,31.4,116,0,0,0,0,0,0,03/11/2022
5034,L52213,L,304.0,313.1,1564,50.9,119,0,0,0,0,0,0,04/11/2022
5035,M19894,M,303.9,313.1,1514,41.1,121,0,0,0,0,0,0,05/11/2022
5036,M19895,M,304.0,313.2,1500,40.6,124,0,0,0,0,0,0,06/11/2022
5037,L52216,L,304.0,313.2,1615,37.8,127,0,0,0,0,0,0,07/11/2022
5038,M19897,M,304.1,313.2,1586,41.1,129,0,0,0,0,0,0,08/11/2022
5039,L52218,L,304.1,313.3,1732,28.5,132,0,0,0,0,0,0,09/11/2022
5040,H34453,H,304.1,313.3,1689,32.5,134,0,0,0,0,0,0,10/11/2022
5041,H34454,H,304.1,313.2,1586,34.6,139,0,0,0,0,0,0,11/11/2022
5042,L52221,L,304.0,313.2,1314,47.1,144,0,0,0,0,0,0,12/11/2022
5043,L52222,L,304.1,313.2,1569,35.8,146,0,0,0,0,0,0,13/11/2022
5044,L52223,L,304.1,313.2,1468,39.4,148,0,0,0,0,0,0,14/11/2022
5045,L52224,L,304.1,313.2,1412,47.5,150,0,0,0,0,0,0,15/11/2022
5046,M19905,M,304.1,313.2,1510,46.9,152,0,0,0,0,0,0,16/11/2022
5047,M19906,M,304.1,313.2,1410,42.4,155,0,0,0,0,0,0,17/11/2022
5048,M19907,M,304.1,313.3,1680,29.3,158,0,0,0,0,0,0,18/11/2022
5049,H34462,H,304.0,313.2,1271,68.6,161,1,0,0,1,0,0,19/11/2022
5050,H34463,H,304.0,313.1,1472,45.5,166,0,0,0,0,0,0,20/11/2022
5051,H34464,H,304.0,313.0,1701,30.4,171,0,0,0,0,0,0,21/11/2022
5052,L52231,L,303.9,313.0,1480,39.9,176,0,0,0,0,0,0,22/11/2022
5053,L52232,L,303.9,313.0,1433,48.4,178,0,0,0,0,0,0,23/11/2022
5054,L52233,L,303.8,312.9,1514,34.3,180,0,0,0,0,0,0,24/11/2022
5055,L52234,L,303.8,312.9,1619,35.7,182,0,0,0,0,0,0,25/11/2022
5056,H34469,H,303.8,312.9,1378,45.6,184,0,0,0,0,0,0,26/11/2022
5057,M19916,M,303.9,312.9,1430,53.5,189,0,0,0,0,0,0,27/11/2022
5058,L52237,L,303.8,312.9,1367,49.9,192,0,0,0,0,0,0,28/11/2022
5059,L52238,L,303.9,312.9,1526,42.5,194,0,0,0,0,0,0,29/11/2022
5060,L52239,L,303.9,312.8,1419,47.9,196,0,0,0,0,0,0,30/11/2022
5061,L52240,L,304.0,312.8,1542,42.7,198,0,0,0,0,0,0,01/12/2022
5062,L52241,L,304.0,312.9,1363,62.5,200,1,0,0,0,1,0,02/12/2022
5063,L52242,L,304.0,312.9,1313,53.9,202,0,0,0,0,0,0,03/12/2022
5064,H34477,H,304.0,312.9,1495,46.6,0,0,0,0,0,0,0,04/12/2022
5065,L52244,L,304.0,313.0,1407,42.1,5,0,0,0,0,0,0,05/12/2022
5066,L52245,L,304.1,313.0,1566,37.2,7,0,0,0,0,0,0,06/12/2022
5067,L52246,L,304.1,313.1,1550,30.9,9,0,0,0,0,0,0,07/12/2022
5068,M19927,M,304.2,313.2,1396,50.5,11,0,0,0,0,0,0,08/12/2022
5069,M19928,M,304.3,313.3,1540,39.0,14,0,0,0,0,0,0,09/12/2022
5070,M19929,M,304.2,313.2,1380,48.7,17,0,0,0,0,0,0,10/12/2022
5071,M19930,M,304.2,313.1,1608,31.1,20,0,0,0,0,0,0,11/12/2022
5072,H34485,H,304.2,313.0,1442,40.9,23,0,0,0,0,0,0,12/12/2022
5073,L52252,L,304.1,313.0,1408,45.3,28,0,0,0,0,0,0,13/12/2022
5074,M19933,M,304.0,313.0,1454,46.8,30,0,0,0,0,0,0,14/12/2022
5075,L52254,L,304.1,313.1,1666,34.6,33,0,0,0,0,0,0,15/12/2022
5076,L52255,L,304.1,313.2,1366,46.6,35,0,0,0,0,0,0,16/12/2022
5077,L52256,L,304.2,313.2,1464,44.9,37,0,0,0,0,0,0,17/12/2022
5078,L52257,L,304.3,313.3,1775,24.9,39,0,0,0,0,0,0,18/12/2022
5079,M19938,M,304.3,313.4,1482,43.8,41,0,0,0,0,0,0,19/12/2022
5080,M19939,M,304.2,313.4,1411,54.8,44,0,0,0,0,0,0,20/12/2022
5081,L52260,L,304.2,313.3,1410,51.6,47,0,0,0,0,0,0,21/12/2022
5082,M19941,M,304.1,313.3,1494,39.0,49,0,0,0,0,0,0,22/12/2022
5083,H34496,H,304.1,313.2,1590,43.4,52,0,0,0,0,0,0,23/12/2022
5084,L52263,L,304.1,313.1,1327,54.1,57,0,0,0,0,0,0,24/12/2022
5085,L52264,L,304.1,313.1,1969,20.8,59,0,0,0,0,0,0,25/12/2022
5086,M19945,M,304.0,313.0,1377,56.0,61,0,0,0,0,0,0,26/12/2022
5087,L52266,L,304.0,313.0,1541,45.9,64,0,0,0,0,0,0,27/12/2022
5088,M19947,M,304.0,313.0,1685,28.2,66,0,0,0,0,0,0,28/12/2022
5089,L52268,L,304.0,313.1,1465,41.0,69,0,0,0,0,0,0,29/12/2022
5090,M19949,M,303.9,313.1,1483,47.2,71,0,0,0,0,0,0,30/12/2022
5091,M19950,M,303.9,313.2,1570,40.7,74,0,0,0,0,0,0,31/12/2022
5092,L52271,L,303.9,313.2,1345,48.2,77,0,0,0,0,0,0,01/01/2023
5093,M19952,M,303.9,313.2,1608,40.6,79,0,0,0,0,0,0,02/01/2023
5094,M19953,M,304.0,313.3,1415,52.8,82,0,0,0,0,0,0,03/01/2023
5095,M19954,M,304.1,313.5,1470,45.8,85,0,0,0,0,0,0,04/01/2023
5096,M19955,M,304.1,313.5,1428,39.9,88,0,0,0,0,0,0,05/01/2023
5097,H34510,H,304.2,313.5,1627,32.2,91,0,0,0,0,0,0,06/01/2023
5098,L52277,L,304.2,313.4,1457,49.4,96,0,0,0,0,0,0,07/01/2023
5099,L52278,L,304.2,313.4,1475,40.2,98,0,0,0,0,0,0,08/01/2023
5100,L52279,L,304.2,313.5,1438,50.1,100,0,0,0,0,0,0,09/01/2023
5101,M19960,M,304.2,313.5,1437,47.2,102,0,0,0,0,0,0,10/01/2023
5102,M19961,M,304.1,313.4,1518,42.4,105,0,0,0,0,0,0,11/01/2023
5103,M19962,M,304.1,313.5,1587,33.6,108,0,0,0,0,0,0,12/01/2023
5104,L52283,L,304.1,313.4,1399,43.7,111,0,0,0,0,0,0,13/01/2023
5105,L52284,L,304.1,313.5,1469,44.6,113,0,0,0,0,0,0,14/01/2023
5106,L52285,L,304.1,313.4,1374,56.6,115,0,0,0,0,0,0,15/01/2023
5107,L52286,L,304.0,313.3,1519,36.7,117,0,0,0,0,0,0,16/01/2023
5108,L52287,L,303.9,313.2,1540,44.4,119,0,0,0,0,0,0,17/01/2023
5109,L52288,L,303.9,313.3,1394,51.6,121,0,0,0,0,0,0,18/01/2023
5110,M19969,M,304.0,313.4,1389,45.8,123,0,0,0,0,0,0,19/01/2023
5111,M19970,M,304.0,313.5,1732,26.2,126,0,0,0,0,0,0,20/01/2023
5112,L52291,L,304.1,313.6,1556,37.4,129,0,0,0,0,0,0,21/01/2023
5113,M19972,M,304.1,313.6,1441,43.7,131,0,0,0,0,0,0,22/01/2023
5114,L52293,L,304.1,313.6,1382,46.7,134,0,0,0,0,0,0,23/01/2023
5115,M19974,M,304.2,313.8,1481,44.9,136,0,0,0,0,0,0,24/01/2023
5116,M19975,M,304.2,313.7,2113,18.4,139,0,0,0,0,0,0,25/01/2023
5117,L52296,L,304.2,313.8,1401,53.9,142,0,0,0,0,0,0,26/01/2023
5118,L52297,L,304.1,313.6,1611,31.4,144,0,0,0,0,0,0,27/01/2023
5119,M19978,M,304.2,313.6,1512,33.4,146,0,0,0,0,0,0,28/01/2023
5120,L52299,L,304.2,313.6,1411,46.0,149,0,0,0,0,0,0,29/01/2023
5121,M19980,M,304.2,313.6,1424,43.7,151,0,0,0,0,0,0,30/01/2023
5122,L52301,L,304.2,313.6,1469,40.0,154,0,0,0,0,0,0,31/01/2023
5123,H34536,H,304.2,313.5,1684,29.8,156,0,0,0,0,0,0,01/02/2023
5124,M19983,M,304.2,313.5,1532,41.3,161,0,0,0,0,0,0,02/02/2023
5125,M19984,M,304.2,313.5,1557,37.3,164,0,0,0,0,0,0,03/02/2023
5126,M19985,M,304.3,313.5,1416,48.1,167,0,0,0,0,0,0,04/02/2023
5127,L52306,L,304.3,313.5,1802,25.4,170,0,0,0,0,0,0,05/02/2023
5128,M19987,M,304.3,313.5,2245,15.1,172,0,0,0,0,0,0,06/02/2023
5129,L52308,L,304.2,313.4,1434,42.5,175,0,0,0,0,0,0,07/02/2023
5130,M19989,M,304.1,313.3,1725,28.3,177,0,0,0,0,0,0,08/02/2023
5131,L52310,L,304.2,313.3,1668,35.7,180,0,0,0,0,0,0,09/02/2023
5132,L52311,L,304.1,313.3,1452,43.9,182,0,0,0,0,0,0,10/02/2023
5133,L52312,L,304.1,313.3,1415,50.0,184,0,0,0,0,0,0,11/02/2023
5134,L52313,L,304.1,313.2,1824,25.8,186,0,0,0,0,0,0,12/02/2023
5135,L52314,L,304.1,313.3,1438,45.5,188,0,0,0,0,0,0,13/02/2023
5136,L52315,L,304.1,313.3,1883,24.5,190,0,0,0,0,0,0,14/02/2023
5137,L52316,L,304.2,313.4,1735,28.9,192,0,0,0,0,0,0,15/02/2023
5138,L52317,L,304.3,313.5,1464,36.7,194,0,0,0,0,0,0,16/02/2023
5139,M19998,M,304.3,313.6,1489,40.3,196,0,0,0,0,0,0,17/02/2023
5140,M19999,M,304.4,313.6,1510,38.9,199,0,0,0,0,0,0,18/02/2023
5141,M20000,M,304.3,313.6,1585,32.1,202,0,0,0,0,0,0,19/02/2023
5142,L52321,L,304.4,313.7,1509,35.0,205,1,1,0,0,0,0,20/02/2023
5143,L52322,L,304.4,313.6,1568,39.1,0,0,0,0,0,0,0,21/02/2023
5144,M20003,M,304.3,313.5,1525,42.0,2,0,0,0,0,0,0,22/02/2023
5145,L52324,L,304.4,313.7,1607,33.5,5,0,0,0,0,0,0,23/02/2023
5146,L52325,L,304.5,313.7,1670,32.9,7,0,0,0,0,0,0,24/02/2023
5147,L52326,L,304.4,313.6,1585,38.9,9,0,0,0,0,0,0,25/02/2023
5148,L52327,L,304.4,313.6,1569,38.4,11,0,0,0,0,0,0,26/02/2023
5149,L52328,L,304.4,313.6,1507,43.1,13,0,0,0,0,0,0,27/02/2023
5150,L52329,L,304.3,313.5,1452,41.5,15,0,0,0,0,0,0,28/02/2023
5151,L52330,L,304.3,313.5,1590,29.8,17,0,0,0,0,0,0,01/03/2023
5152,L52331,L,304.3,313.6,1409,56.0,19,0,0,0,0,0,0,02/03/2023
5153,L52332,L,304.3,313.5,2643,12.7,21,0,0,0,0,0,0,03/03/2023
5154,L52333,L,304.2,313.4,1644,31.7,23,0,0,0,0,0,0,04/03/2023
5155,L52334,L,304.2,313.4,1568,37.6,25,0,0,0,0,0,0,05/03/2023
5156,H34569,H,304.2,313.3,1625,37.3,27,0,0,0,0,0,0,06/03/2023
5157,L52336,L,304.2,313.4,1482,41.4,32,0,0,0,0,0,0,07/03/2023
5158,H34571,H,304.1,313.3,1397,49.6,34,0,0,0,0,0,0,08/03/2023
5159,L52338,L,304.1,313.3,1459,50.3,39,0,0,0,0,0,0,09/03/2023
5160,L52339,L,304.2,313.4,1490,44.0,41,0,0,0,0,0,0,10/03/2023
5161,L52340,L,304.1,313.2,1434,50.1,43,0,0,0,0,0,0,11/03/2023
5162,M20021,M,304.1,313.2,2028,18.9,45,0,0,0,0,0,0,12/03/2023
5163,L52342,L,304.2,313.3,1464,45.9,48,0,0,0,0,0,0,13/03/2023
5164,M20023,M,304.2,313.4,1713,23.5,50,0,0,0,0,0,0,14/03/2023
5165,M20024,M,304.3,313.4,1624,32.1,53,0,0,0,0,0,0,15/03/2023
5166,L52345,L,304.2,313.4,1421,43.4,56,0,0,0,0,0,0,16/03/2023
5167,H34580,H,304.2,313.5,1546,41.4,58,0,0,0,0,0,0,17/03/2023
5168,L52347,L,304.2,313.4,1639,32.7,63,0,0,0,0,0,0,18/03/2023
5169,H34582,H,304.1,313.4,1696,29.6,65,0,0,0,0,0,0,19/03/2023
5170,L52349,L,304.1,313.3,1470,39.9,70,0,0,0,0,0,0,20/03/2023
5171,M20030,M,304.1,313.3,1480,38.4,72,0,0,0,0,0,0,21/03/2023
5172,M20031,M,304.2,313.4,1329,54.5,75,0,0,0,0,0,0,22/03/2023
5173,L52352,L,304.2,313.4,1740,28.2,78,0,0,0,0,0,0,23/03/2023
5174,M20033,M,304.2,313.5,1739,28.1,80,0,0,0,0,0,0,24/03/2023
5175,M20034,M,304.2,313.5,1390,47.8,83,0,0,0,0,0,0,25/03/2023
5176,L52355,L,304.2,313.4,1740,23.7,86,0,0,0,0,0,0,26/03/2023
5177,M20036,M,304.0,313.3,1844,27.1,88,0,0,0,0,0,0,27/03/2023
5178,H34591,H,304.0,313.1,1388,53.2,91,0,0,0,0,0,0,28/03/2023
5179,H34592,H,304.0,313.2,1517,43.1,96,0,0,0,0,0,0,29/03/2023
5180,M20039,M,304.0,313.1,1450,42.8,101,0,0,0,0,0,0,30/03/2023
5181,L52360,L,304.0,313.2,1584,38.7,104,0,0,0,0,0,0,31/03/2023
5182,L52361,L,304.0,313.1,1720,28.7,106,0,0,0,0,0,0,01/04/2023
5183,L52362,L,303.9,313.1,1586,31.9,108,0,0,0,0,0,0,02/04/2023
5184,M20043,M,303.9,313.0,1901,22.5,110,0,0,0,0,0,0,03/04/2023
5185,L52364,L,304.0,313.0,1397,42.4,113,0,0,0,0,0,0,04/04/2023
5186,L52365,L,304.0,313.0,2012,21.1,115,0,0,0,0,0,0,05/04/2023
5187,L52366,L,304.0,313.0,2354,15.0,117,0,0,0,0,0,0,06/04/2023
5188,L52367,L,304.0,313.1,1648,35.7,119,0,0,0,0,0,0,07/04/2023
5189,L52368,L,304.0,313.2,1632,30.6,121,0,0,0,0,0,0,08/04/2023
5190,M20049,M,304.1,313.2,1427,46.9,123,0,0,0,0,0,0,09/04/2023
5191,L52370,L,304.1,313.2,1452,48.0,126,0,0,0,0,0,0,10/04/2023
5192,L52371,L,304.0,313.2,1416,46.0,128,0,0,0,0,0,0,11/04/2023
5193,L52372,L,303.9,313.1,1310,62.9,130,0,0,0,0,0,0,12/04/2023
5194,H34607,H,304.0,313.1,1408,39.8,132,0,0,0,0,0,0,13/04/2023
5195,M20054,M,303.9,313.1,1668,34.4,137,0,0,0,0,0,0,14/04/2023
5196,L52375,L,303.9,313.0,1551,36.8,140,0,0,0,0,0,0,15/04/2023
5197,H34610,H,303.9,313.0,1517,36.0,142,0,0,0,0,0,0,16/04/2023
5198,H34611,H,303.8,312.9,1570,35.8,147,0,0,0,0,0,0,17/04/2023
5199,L52378,L,303.8,312.8,1428,53.3,152,0,0,0,0,0,0,18/04/2023
5200,L52379,L,303.8,312.8,1503,40.0,154,0,0,0,0,0,0,19/04/2023
5201,L52380,L,303.8,312.8,1416,58.7,156,0,0,0,0,0,0,20/04/2023
5202,M20061,M,303.7,312.7,1396,47.3,158,0,0,0,0,0,0,21/04/2023
5203,L52382,L,303.7,312.7,1335,51.1,161,0,0,0,0,0,0,22/04/2023
5204,M20063,M,303.7,312.6,1671,30.5,163,0,0,0,0,0,0,23/04/2023
5205,L52384,L,303.7,312.7,1989,22.4,166,0,0,0,0,0,0,24/04/2023
5206,L52385,L,303.7,312.7,1468,43.3,168,0,0,0,0,0,0,25/04/2023
5207,H34620,H,303.7,312.6,1711,27.6,170,0,0,0,0,0,0,26/04/2023
5208,M20067,M,303.8,312.7,1488,41.3,175,0,0,0,0,0,0,27/04/2023
5209,L52388,L,303.8,312.7,1664,29.3,178,0,0,0,0,0,0,28/04/2023
5210,M20069,M,303.8,312.7,1507,38.5,180,0,0,0,0,0,0,29/04/2023
5211,L52390,L,303.7,312.6,1466,42.5,183,0,0,0,0,0,0,30/04/2023
5212,L52391,L,303.7,312.5,1433,53.6,185,0,0,0,0,0,0,01/05/2023
5213,L52392,L,303.7,312.5,1397,45.7,187,0,0,0,0,0,0,02/05/2023
5214,M20073,M,303.7,312.6,1429,43.3,189,0,0,0,0,0,0,03/05/2023
5215,L52394,L,303.7,312.7,1572,37.2,192,0,0,0,0,0,0,04/05/2023
5216,M20075,M,303.7,312.7,1532,42.7,194,0,0,0,0,0,0,05/05/2023
5217,M20076,M,303.7,312.7,1316,51.8,197,0,0,0,0,0,0,06/05/2023
5218,M20077,M,303.8,312.8,1420,47.9,200,0,0,0,0,0,0,07/05/2023
5219,L52398,L,303.8,312.9,1589,37.2,203,0,0,0,0,0,0,08/05/2023
5220,L52399,L,303.8,313.0,1365,59.9,205,1,0,0,0,1,0,09/05/2023
5221,L52400,L,303.8,313.0,1633,32.9,207,0,0,0,0,0,0,10/05/2023
5222,L52401,L,303.9,313.0,1626,31.4,209,0,0,0,0,0,0,11/05/2023
5223,L52402,L,303.9,313.1,1665,29.6,0,0,0,0,0,0,0,12/05/2023
5224,M20083,M,303.9,313.2,1350,47.2,2,0,0,0,0,0,0,13/05/2023
5225,L52404,L,303.9,313.2,1590,31.9,5,0,0,0,0,0,0,14/05/2023
5226,M20085,M,304.0,313.2,1437,53.9,7,0,0,0,0,0,0,15/05/2023
5227,L52406,L,303.9,313.0,1403,48.3,10,0,0,0,0,0,0,16/05/2023
5228,L52407,L,303.9,313.1,1440,41.1,12,0,0,0,0,0,0,17/05/2023
5229,M20088,M,303.9,313.1,1343,61.4,14,0,0,0,0,0,0,18/05/2023
5230,H34643,H,303.9,313.1,1790,26.7,17,0,0,0,0,0,0,19/05/2023
5231,M20090,M,303.8,313.1,2117,18.6,22,0,0,0,0,0,0,20/05/2023
5232,L52411,L,303.8,313.1,1458,42.2,25,0,0,0,0,0,0,21/05/2023
5233,L52412,L,303.6,312.9,1381,57.8,27,0,0,0,0,0,0,22/05/2023
5234,L52413,L,303.6,312.9,1450,45.3,29,0,0,0,0,0,0,23/05/2023
5235,L52414,L,303.7,312.9,1461,50.1,31,0,0,0,0,0,0,24/05/2023
5236,M20095,M,303.7,312.9,1511,41.0,33,0,0,0,0,0,0,25/05/2023
5237,L52416,L,303.8,313.1,1394,45.4,36,0,0,0,0,0,0,26/05/2023
5238,L52417,L,303.8,313.0,1499,42.3,38,0,0,0,0,0,0,27/05/2023
5239,L52418,L,303.7,313.0,1457,44.1,40,0,0,0,0,0,0,28/05/2023
5240,L52419,L,303.7,313.0,1753,29.0,42,0,0,0,0,0,0,29/05/2023
5241,L52420,L,303.7,313.0,1694,28.0,44,0,0,0,0,0,0,30/05/2023
5242,L52421,L,303.7,313.1,1683,28.4,46,0,0,0,0,0,0,31/05/2023
5243,L52422,L,303.7,313.1,1496,47.4,48,0,0,0,0,0,0,01/06/2023
5244,L52423,L,303.7,313.1,1721,34.8,50,0,0,0,0,0,0,02/06/2023
5245,L52424,L,303.6,313.0,1593,31.6,52,0,0,0,0,0,0,03/06/2023
5246,L52425,L,303.6,313.0,1575,38.3,54,0,0,0,0,0,0,04/06/2023
5247,L52426,L,303.5,313.0,1465,41.0,56,0,0,0,0,0,0,05/06/2023
5248,L52427,L,303.6,313.1,1405,38.3,58,0,0,0,0,0,0,06/06/2023
5249,M20108,M,303.5,313.0,1902,21.6,60,0,0,0,0,0,0,07/06/2023
5250,M20109,M,303.4,312.9,1422,39.9,63,0,0,0,0,0,0,08/06/2023
5251,L52430,L,303.5,312.9,1332,52.9,66,0,0,0,0,0,0,09/06/2023
5252,M20111,M,303.4,312.9,1307,54.3,68,0,0,0,0,0,0,10/06/2023
5253,L52432,L,303.5,313.0,1322,59.5,71,0,0,0,0,0,0,11/06/2023
5254,L52433,L,303.5,313.0,1547,40.3,73,0,0,0,0,0,0,12/06/2023
5255,L52434,L,303.5,313.1,1897,23.6,75,0,0,0,0,0,0,13/06/2023
5256,M20115,M,303.5,313.0,1403,51.9,77,0,0,0,0,0,0,14/06/2023
5257,L52436,L,303.5,313.0,1393,51.6,80,0,0,0,0,0,0,15/06/2023
5258,L52437,L,303.5,313.0,1482,38.5,82,0,0,0,0,0,0,16/06/2023
5259,M20118,M,303.5,312.9,1572,44.7,84,0,0,0,0,0,0,17/06/2023
5260,L52439,L,303.5,312.9,1544,36.9,87,0,0,0,0,0,0,18/06/2023
5261,M20120,M,303.5,313.0,1492,46.1,89,0,0,0,0,0,0,19/06/2023
5262,L52441,L,303.4,312.8,1513,35.8,92,0,0,0,0,0,0,20/06/2023
5263,L52442,L,303.4,312.8,1449,43.9,94,0,0,0,0,0,0,21/06/2023
5264,L52443,L,303.5,312.8,1877,22.3,96,0,0,0,0,0,0,22/06/2023
5265,L52444,L,303.4,312.8,1376,53.4,98,0,0,0,0,0,0,23/06/2023
5266,M20125,M,303.5,312.9,1883,23.3,100,0,0,0,0,0,0,24/06/2023
5267,M20126,M,303.4,312.8,1518,38.7,103,0,0,0,0,0,0,25/06/2023
5268,M20127,M,303.5,312.9,1438,42.8,106,0,0,0,0,0,0,26/06/2023
5269,L52448,L,303.4,312.9,1389,54.1,109,0,0,0,0,0,0,27/06/2023
5270,L52449,L,303.5,312.9,1504,44.8,111,0,0,0,0,0,0,28/06/2023
5271,L52450,L,303.5,312.9,1275,64.4,113,0,0,0,0,0,0,29/06/2023
5272,L52451,L,303.6,313.0,1534,39.7,115,0,0,0,0,0,0,30/06/2023
5273,M20132,M,303.6,313.0,1396,38.2,117,0,0,0,0,0,0,01/07/2023
5274,L52453,L,303.6,313.1,1395,44.1,120,0,0,0,0,0,0,02/07/2023
5275,L52454,L,303.6,313.0,1617,30.9,122,0,0,0,0,0,0,03/07/2023
5276,L52455,L,303.7,313.1,1423,41.2,124,0,0,0,0,0,0,04/07/2023
5277,L52456,L,303.5,313.0,1606,34.0,126,0,0,0,0,0,0,05/07/2023
